ID;URL;VERSIONS;FLAG;COMMITS;COMMENTS
DJOSER-001;https://github.com/sunscrapers/djoser;None:None;False;73b84926d9566df12d48245b06c5d5c986bbb272;
CVE-2020-7471;https://github.com/django/django;None:None;False;001b0634cd309e372edb6d7d95d083d02b8e37b,505826b469b16ab36693360da9e11fd13213421,c67a368c16e4680b324b4f385398d638db4d814,eb31d845323618d688ad429479c6dda97305613;
CVE-2020-13940;https://github.com/apache/nifi;None:None;False;7f0416ee8bdcee95e28409cc6fae9c1394c2a798;
CVE-2014-9601;https://github.com/wiredfool/Pillow;None:None;False;0b75526ffe41a4697231beb8b5740617c98f290b,44286ba3c9bfa6ed565d11bd61460d8ec215e1ea;
NIFI-4436;https://github.com/apache/nifi;None:None;False;0127b02617530491a1a55aa72395cee583083956,b6117743d4c1c1a37a16ba746b9edbbdd276d69f;
CVE-2014-1938;https://github.com/alex/rply;None:None;False;76d268a38c627bf4aebebcd064f5b6d380eb8b20;
CVE-2021-26296;https://github.com/apache/myfaces;None:None;False;b1b3d5486af4f9a4fa89ea433a5476bde8f92b1f;
CVE-2018-1000865;https://github.com/jenkinsci/groovy-sandbox;None:None;False;0cd7ec12b7c56cfa3167d99c5f43147ce05449d3;
CVE-2020-4071;https://github.com/tm-kn/django-basic-auth-ip-whitelist;None:None;False;106237b3736981a9d10fd9c8859a1bd46117e822;
CVE-2019-6802;https://github.com/pypiserver/pypiserver;None:None;False;1375a67c55a9b8d4619df30d2a1c0b239d7357e6;
CVE-2015-0250;https://github.com/apache/batik;None:None;False;efebce3f0ad33ede916a148b84d75749aea38349;
MTPROTOPROXY-001;https://github.com/alexbers/mtprotoproxy;None:None;False;372861ac6e3dd3d1d4996282f0905c36c5163fba;
CVE-2019-9658;https://github.com/checkstyle/checkstyle;None:None;False;180b4fe37a2249d4489d584505f2b7b3ab162ec6;
CVE-2020-5428;https://github.com/spring-cloud/spring-cloud-task;None:None;False;704b8df2ada20c349d5919d1dd5ee5bade4b96e8;
PYTHON3-SAML-001;https://github.com/onelogin/python3-saml;None:None;False;61eacb44d5789bd96edd11309a2bcae66e0d725f;
CVE-2018-1000656;https://github.com/pallets/flask;None:None;False;ab4142215d836b0298fc47fa1e4b75408b9c37a0;
CVE-2019-1003031;https://github.com/jenkinsci/matrix-project-plugin;None:None;False;765fc39694b31f8dd6e3d27cf51d1708b5df2be7;
CVE-2019-10449;https://github.com/jenkinsci/fortify-on-demand-uploader-plugin;None:None;False;b0ad5e4e8fc49361e73d4974ef77024bba00be5d;
CVE-2020-25689;https://github.com/wildfly/wildfly-core;None:None;False;5a8a65c2e3310fe0c0143581c677855516148215;
CVE-2014-1858;https://github.com/numpy/numpy;None:None;False;0bb46c1448b0d3f5453d5182a17ea7ac5854ee15;
CVE-2019-17206;https://github.com/frostming/rediswrapper;None:None;False;2751f6ff86e3f90c9e14b8b8acc8ef02c86987e1;
CVE-2018-16165;https://github.com/JPCERTCC/LogonTracer;None:None;False;2bb79861dbaf7e8a9646fcd70359523fdb464d9c;
CVE-2018-8013;https://github.com/apache/batik;None:None;False;f91125b26a6ca2b7a1195f1842360bed03629839;
CVE-2019-12300;https://github.com/buildbot/buildbot;None:None;False;51339c9e29850094d8b213d9a6eb4bee8e02563;
CVE-2017-4974;https://github.com/cloudfoundry/uaa;None:None;False;5dc5ca9176ed5baa870680d99f37e7e559dddc5;
HADOOP-12001;https://github.com/apache/hadoop;None:None;False;98f9d6fee112d95aab680fc7f27b815b2e698a5;
CVE-2018-1000164;https://github.com/benoitc/gunicorn;None:None;False;1e10a02e73c87dfadc394b361af33864d0e59e24;
CVE-2020-35460;https://github.com/joniles/mpxj;None:None;False;8eaf4225048ea5ba7e59ef4556dab2098fcc4a1d;
CVE-2017-12614;https://github.com/apache/incubator-airflow;None:None;False;8f9bf94d82abc59336e642db64e575cee0cc5df0;
CVE-2017-1000503;https://github.com/jenkinsci/jenkins;None:None;False;9b39411b1ae07ce8bf6c7df457bde1c6dabba9f;
CVE-2019-1003000;https://github.com/jenkinsci/jenkins;None:None;False;fa832c58b06556d9d3e0224be28f9c8673f3230b;
CVE-2012-5783;https://github.com/apache/httpcomponents-client;None:None;False;e9f86cb2507e6df8faf664cae39172ae865f1a01;
CVE-2017-15717;https://github.com/apache/sling-org-apache-sling-xss;None:None;False;ec6764d165abc4df8cffd8439761bb2228887db9;
CVE-2019-10352;https://github.com/jenkinsci/jenkins;None:None;False;18fc7c0b466553cbd4f790db3270964305bee7f9;
CVE-2019-14751;https://github.com/nltk/nltk;None:None;False;f59d7ed8df2e0e957f7f247fe218032abdbe9a10;
CVE-2017-12794;https://github.com/django/django;None:None;False;e35a0c56086924f331e9422daa266e907a4784c;
CVE-2014-2068;https://github.com/jenkinsci/jenkins.git;None:None;False;0530a6645aac10fec005614211660e98db44b5eb;
CVE-2020-25659;https://github.com/pyca/cryptography;None:None;False;58494b41d6ecb0f56b7c5f05d5f5e3ca0320d494;
CVE-2016-9015;https://github.com/Lukasa/urllib3;None:None;False;5e36a7096455ea94fb28b623d64e1f1bad97f82;
CVE-2012-4431;https://github.com/apache/tomcat;None:None;False;bd325e29762ca3f7a0801907bfbe5471effbbfff;
CVE-2019-13177;https://github.com/apragacz/django-rest-registration;None:None;False;26d094fab65ea8c2694fdfb6a3ab95a7808b62d5;
WERKZEUG-001;https://github.com/pallets/werkzeug;None:None;False;84eabcaa81f60d47939ac2d43f01d01eeab598a4;
CVE-2019-16766;https://github.com/labd/wagtail-2fa;None:None;False;a6711b29711729005770ff481b22675b35ff5c81;
CVE-2019-10339;https://github.com/jenkinsci/jx-resources-plugin;None:None;False;f0d9fb76230b65e851095da936a439d953c5f64d;
SPARK-981;https://github.com/perwendel/spark;None:None;False;030e9d00125cbd1ad759668f85488aba1019c668;
CVE-2017-9096-2;https://github.com/itext/itextpdf;None:None;False;ad38371c396ac5ffbfb28056809e8ffaa5a18ccd;
PYPISERVER-001;https://github.com/pypiserver/pypiserver;None:None;False;1375a67c55a9b8d4619df30d2a1c0b239d7357e6;
CVE-2019-0187;https://github.com/apache/jmeter;None:None;False;a82907030db158e00d681dc5f5330085951535f3;
CVE-2011-1088;https://github.com/apache/tomcat;None:None;False;880b1a4fc424625b56c8bcd9ebf6bfe966a1dadd,3ac2b5c1611af51ee5438fd32a3254a2de1878ce,f528992ec6cd7b62c9ced5b3a7dc4cda6bfd1a5e,02780bbc6089a12b19d3d5e5dc810455ac6bfe92,9c90bdc1ad942374b1bb6b147613497970b3c8e1;
S2-028;https://github.com/apache/struts;None:None;False;5421930b49822606792f36653b17d3d95ef106f9,72471d7075681bea52046645ad7aa34e9c53751e,a89bbe22cd2461748d595a89a254de888a415e6c;
CVE-2018-1999040;https://github.com/jenkinsci/kubernetes-plugin;None:None;False;bf7a47847dfb5ef2d1e2a537e2eb9f28063988c6;
CVE-2013-5123;https://github.com/dstufft/pip;None:None;False;3ef4ee4693db5e255dcfef1acf73427f6c97646b;
CVE-2019-18213;https://github.com/angelozerr/lsp4xml;None:None;False;d172c4daff4c0229493c62812a40be8357584f7b;
CVE-2013-2186;https://github.com/apache/commons-fileupload;None:None;False;163a6061fbc077d4b6e4787d26857c2baba495d1;
CVE-2019-1000007;https://github.com/horazont/aioxmpp;None:None;False;29ff0838a40f58efe30a4bbcea95aa8dab7da475;
CVE-2020-8492;https://github.com/python/cpython;None:None;False;69cdeeb93e0830004a495ed854022425b93b3f3,b57a73694e26e8b2391731b5ee0b1be59437388,ea9e240aa02372440be8024acb110371f69c9d4;
CVE-2015-5081;https://github.com/divio/django-cms;None:None;False;f77cbc607d6e2a62e63287d37ad320109a2cc78a;
CVE-2017-1000387;https://github.com/jenkinsci/build-publisher-plugin;None:None;False;7f80f0d7c9cd96a2d660eeb8b695297bef064059,e9c1b263400e42aaa3f9fcbbd0e8b1e85c76e3a0;
CVE-2017-5664;https://github.com/apache/tomcat;None:None;False;29893e66111d33cfe99dd01cb146317c0c262ef4,25d3c0d93190ef165ecd6c744bc15b5059abfa8f,58b32048ce25cb812ae394dafb0cd57254c68155,4545dcce444aa619374a659cb450dbbd0be3c921,3242efea525df01d15da6e90ea69a9a21b10b454,e070a31ec81b56377822e44883c64abb41f36a3b,3bfe9fb886598c4d8ecbe674216152006bbce456,7d93527254d9e9371b342800617f20d13c8b85ad;
PT-2013-65;https://github.com/eclipse/jetty.project;None:None;False;0fac295cd82b59085d4aae5ca6792b2cda752455,458e511ce2f2b47fd216f68c0e385fc06a5f1d2f;
CVE-2019-12855;https://github.com/twisted/twisted;None:None;False;488bdd0b80cd1084359e34b8d36ae536520b1f86;
CVE-2010-4172;https://github.com/apache/tomcat;None:None;False;b328ce28c02ea79b5315c6ead8995ee993541430;
CVE-2020-26282;https://github.com/browserup/browserup-proxy;None:None;False;4b38e7a3e20917e5c3329d0d4e9590bed9d578ab;
CVE-2021-20228;https://github.com/ansible/ansible;None:None;False;e41d1f0a3fd6c466192e7e24accd3d1c6501111b;
CVE-2017-11427-PY3;https://github.com/onelogin/python3-saml;None:None;False;349757d98f0b7feaee867826a0782df4307fc32e;
CVE-2018-1000420;https://github.com/jenkinsci/mesos-plugin;None:None;False;e7e6397e30a612254e6033b94c21edb2324d648f;
CVE-2020-9491;https://github.com/apache/nifi;None:None;False;441781cec50f77d9f1e65093f55bbd614b8c5ec6;
CVE-2018-7206;https://github.com/jupyterhub/oauthenticator;None:None;False;1845c0e4b1bff3462c91c3108c85205acd3c75a;
CVE-2019-1003023;https://github.com/jenkinsci/warnings-ng-plugin;None:None;False;58d4cd85a7fc68ded989b6019c8c0cba3a457d15;
CVE-2018-7753;https://github.com/mozilla/bleach;None:None;False;c5df5789ec3471a31311f42c2d19fc2cf21b35ef;
CVE-2016-8747;https://github.com/apache/tomcat;None:None;False;452c8094a665ef6375530e81c033da4eeb2e4865,9601a937ff3b7ef5d04b2a0e950d0e44e1bb4cbd;
COLLECTIONS-580;https://github.com/apache/commons-collections;None:None;False;d9a00134f16d685bea11b2b12de824845e6473e3,e585cd0433ae4cfbc56e58572b9869bd0c86b611,da1a5fe00d79e1840b7e52317933e9eb56e88246,3eee44cf63b1ebb0da6925e98b3dcc6ef1e4d610,1642b00d67b96de87cad44223efb9ab5b4fb7be5,5ec476b0b756852db865b2e442180f091f8209ee,bce4d022f27a723fa0e0b7484dcbf0afa2dd210a;
JAVAMELODY-252;https://github.com/javamelody/javamelody;None:None;False;00ff3490878e78f3f8c9eb65efb054f85f6058f8;
CVE-2019-10428;https://github.com/jenkinsci/aqua-security-scanner-plugin;None:None;False;809fb7b12128eb22dbcdc4b7209465c105469833;
CVE-2018-1000111;https://github.com/jenkinsci/subversion-plugin;None:None;False;25f6afbb02a5863f363b0a2f664ac717ace743b4;
CVE-2018-15560;https://github.com/Legrandin/pycryptodome;None:None;False;d1739c62b9b845f8a5b342de08d6bf6e2722d247;
CVE-2018-20060;https://github.com/urllib3/urllib3;None:None;False;48dba048081dfcb999afcda715d17147aa15b6ea,9c9dd6f3014e89bb9c532b641abcf1b24c3896ab,f99912beeaf230ee3634b938d3ea426ffd1f3e57,2a42e70ff077006d5a6da92251ddbb2939303f94,3b5f27449e153ad05186beca8fbd9b134936fe50,3d7f98b07b6e6e04c2e89cdf5afb18024a2d804c,560bd227b90f74417ffaedebf5f8d05a8ee4f532,6245ddddb7f80740c5c15e1750e5b9f68c5b2b5f,63948f3a607ed8e7a3ce9ac4e20782359896e27e;
CVE-2018-1000519;https://github.com/aio-libs/aiohttp-session;None:None;False;6b7864004d3442dbcfaf8687f63262c1c629f569;
CVE-2016-3092-FU;https://github.com/apache/commons-fileupload;None:None;False;774ef160d591b579f703c694002e080f99bcd28b;
CVE-2014-3574;https://github.com/apache/poi;None:None;False;526abfe065b91c8baa02fd92918604e024764b82,69015a079eeb351c95c9aed6da03a0647f664dac,22aec7b4e363f61e39cc38bde84648c37003446f,6d1b0291c52c70486c25a18db4de962472910d64;
CVE-2020-15105;https://github.com/Bouke/django-two-factor-auth;None:None;False;454fd9842fa6e8bb772dbf0943976bc8e3335359;
APACHE-HTTPCLIENT-1976;https://github.com/apache/httpcomponents-client;None:None;False;c8068487fb65ba8ba3f3c74d7da101fc118b8b43;
CVE-2017-5934;https://github.com/moinwiki/moin-1.9;None:None;False;70955a8eae091cc88fd9a6e510177e70289ec024;
CVE-2020-27197;https://github.com/TAXIIProject/libtaxii;None:None;False;23c6f7b69d99e965c8d53dc4710ae64da3fb4842;
CVE-2019-1003032;https://github.com/jenkinsci/email-ext-plugin;None:None;False;53776779d3dba539facc7e3380c22671b71aad3e;
CVE-2020-15170;https://github.com/ctripcorp/apollo;None:None;False;1e61c3867d7f9f1f2d2e1b38ff6a1d9e784a9d18;
CVE-2016-2175;https://github.com/apache/pdfbox;None:None;False;6eb3ad2627d2cc7527bb3327370fa09e31907235;
CVE-2019-3559;https://github.com/facebook/fbthrift;None:None;False;a56346ceacad28bf470017a6bda1d5518d0bd943;
CVE-2019-10345;https://github.com/jenkinsci/configuration-as-code-plugin;None:None;False;73afe3cb10a723cb06e29c2e5499206aadae3a0d;
CVE-2015-3162;https://github.com/beaker-project/beaker;None:None;False;36809a80741d572af124f2a15b1fdf5c581cde46;
CVE-2018-7750;https://github.com/paramiko/paramiko;None:None;False;fa29bd8446c8eab237f5187d28787727b4610516;
JETTY-1042;https://github.com/eclipse/jetty.project;None:None;False;02dd1975ec61052cb9a17342c9bbec289257b701;
CVE-2019-14859;https://github.com/warner/python-ecdsa;None:None;False;434f5dba086995e17dddd8df06007aa5e5dd9dad;
CVE-2020-5227;https://github.com/lkiesow/python-feedgen;None:None;False;f57a01b20fa4aaaeccfa417f28e66b4084b9d0cf;
CVE-2020-11988;https://github.com/apache/xmlgraphics-commons;None:None;False;57393912eb87b994c7fed39ddf30fb778a275183;
CVE-2018-1000089;https://github.com/jenkinsci/pipeline-build-step-plugin;None:None;False;3dfefdec1f7b2a4ee0ef8902afdea720b1572cb3;
CVE-2017-5200;https://github.com/saltstack/salt;None:None;False;c59ae9a82cd600859b76809aeb14367f86abaf0e;
CVE-2019-10141;https://github.com/openstack/ironic-inspector;None:None;False;9d107900b2e0b599397b84409580d46e0ed16291;
HADOOP-14833;https://github.com/apache/hadoop;None:None;False;87f63b6479330840e9d708a729355948bb91fd4d;
CVE-2019-16328;https://github.com/tomerfiliba/rpyc;None:None;False;fc3b0b007847385fc83ddd287b5e6bc7a5ea51a2;
FLASK-IPBAN-001;https://github.com/Martlark/flask-ipban;None:None;False;7ab2820a2dcac4f7602a5fc2bd3f07f701203076;
CVE-2019-1003019;https://github.com/jenkinsci/github-oauth-plugin;None:None;False;3fcc367022c58486e5f52def3edbac92ed258ba4;
CVE-2020-29651;https://github.com/pytest-dev/py;None:None;False;4a9017dc6199d2a564b6e4b0aa39d6d8870e4144;
CVE-2017-1000398;https://github.com/jenkinsci/jenkins;None:None;False;da06fd471cea79123821c778228eeb08e1cedcc7;
CVE-2019-10461;https://github.com/jenkinsci/dynatrace-plugin;None:None;False;373adaa1161d59ccd4e5e3469a9b6aeec17968ae;
CVE-2017-11610;https://github.com/Supervisor/supervisor;None:None;False;058f46141e346b18dee0497ba11203cb81ecb19;
CVE-2016-5007-SEC;https://github.com/spring-projects/spring-security.git;None:None;False;e4c13e3c0ee7f06f59d3b43ca6734215ad7d8974;
CVE-2018-1192;https://github.com/cloudfoundry/uaa;None:None;False;a61bfabbad22f646ecf1f00016b448b26a60daf;
CVE-2018-1000518;https://github.com/tornadoweb/tornado;None:None;False;7bd3ef349214843141c0f1c3286ee8ad5e98aac3;
CVE-2018-1000407;https://github.com/jenkinsci/jenkins;None:None;False;df87e12ddcfeafdba6e0de0e07b3e21f8473ece6;
CVE-2018-1000055;https://github.com/jenkinsci/android-lint-plugin;None:None;False;4a19f962ebde3f705880b0e8148731d8dac9db2d;
CVE-2018-18074;https://github.com/requests/requests;None:None;False;c45d7c49ea75133e52ab22a8e9e13173938e36ff;
CVE-2019-19844;https://github.com/django/django;None:None;False;302a4ff1e8b1c798aab97673909c7a3dfda42c2,4d334bea06cac63dc1272abcec545b85136cca0,f4cff43bf921fcea6a29b726eb66767f67753fa;
CVE-2019-10338;https://github.com/jenkinsci/jx-resources-plugin;None:None;False;f0d9fb76230b65e851095da936a439d953c5f64d;
CVE-2019-16539;https://github.com/jenkinsci/support-core-plugin;None:None;False;6b177ea7cc7347e13fa87174472400bbbe78d422;
CVE-2020-13867;https://github.com/open-iscsi/targetcli-fb;None:None;False;493b62ee9e2b1d827d2faad8c77de6a89c7e21a9;
CVE-2019-10325;https://github.com/jenkinsci/warnings-ng-plugin;None:None;False;0b0016b5f32547c4e2f722aeb2243b4ea2e3be8b;
CVE-2018-12036;https://github.com/jeremylong/DependencyCheck;None:None;False;c106ca919aa343b95cca0ffff0a0b5dc20b2baf7;
CVE-2020-9492;https://github.com/apache/hadoop;None:None;False;2c70c0f74c7915380e5bfb3a79ef5713e854f8e,53ae2f9273ea014fe5d71c46c452fb64dbbd69c,ba66f3b454a5f6ea84f2cf7ac0082c555e2954a,e9cf454ac2c713e94ec92a74e9fd9959555052e,28715b584ab25dedc600cc2d5d22866865026bf;
CVE-2019-10328;https://github.com/jenkinsci/workflow-remote-loader-plugin;None:None;False;6f9d60f614359720ec98e22b80ba15e8bf88e712;
CVE-2019-10396;https://github.com/jenkinsci/dashboard-view-plugin;None:None;False;115238da2a8899358b32ee14e7076df23747d6c9;
CVE-2013-0158;https://github.com/jenkinsci/jenkins.git;None:None;False;a9aff088f327278a8873aef47fa8f80d3c5932fd,c3d8e05a1b3d58b6c4dcff97394cb3a79608b4b2,3dc13b957b14cec649036e8dd517f0f9cb21fb04,4895eaafca468b7f0f1a3166b2fca7414f0d5da5,94a8789b699132dd706021a6be1b78bc47f19602;
DJANGO-CA-001;https://github.com/mathiasertl/django-ca;None:None;False;d19009faecbad3f8a95f8a66a8fe3cfce14d14ce;
CVE-2014-2062;https://github.com/jenkinsci/jenkins.git;None:None;False;5548b5220cfd496831b5721124189ff18fbb12a3;
CVE-2018-7749;https://github.com/ronf/asyncssh;None:None;False;16e6ebfa893167c7d9d3f6dc7a2c0d197e47f43a;
OIC-363;https://github.com/schlenk/pyoidc;None:None;False;b9279ae488500fb669e9a46324adee21040692f5,eee497ccec8219321dddcf5b7aaa4fa0334d397a;
CVE-2018-1000408;https://github.com/jenkinsci/jenkins;None:None;False;01157a699f611ca7492e872103ac01526a982cf2;
CVE-2018-1000106;https://github.com/jenkinsci/gerrit-trigger-plugin;None:None;False;a222f2d9d1bca3422e6a462a7f587ae325455b80;
CVE-2021-25329;https://github.com/apache/tomcat;None:None;False;74b105657ffbd1d1de80455f03446c3bbf30d1f,93f0cc403a9210d469afc2bd9cf03ab3251c6f3,4785433a226a20df6acbea49296e1ce7e23de45,6d66e99ef85da93e4d2c2a536ca51aa3418bfaf;
CVE-2020-15271;https://github.com/d0c-s4vage/lookatme;None:None;False;72fe36b784b234548d49dae60b840c37f0eb8d84;
CVE-2018-1000159;https://github.com/tomato42/tlslite-ng;None:None;False;3674815d1b0f7484454995e2737a352e0a6a93d8;
CVE-2019-1003036;https://github.com/jenkinsci/azure-vm-agents-plugin;None:None;False;6cf1e11778993988ded08eb15ea051541341ec12;
CVE-2019-10160;https://github.com/python/cpython;None:None;False;f61599b050c621386a3fc6bc480359e2d3bb93d;
CVE-2020-29456;https://github.com/ciur/papermerge;None:None;False;e1aedd305e9b66935a9195e6de1a0eaeb3aedda8;
CVE-2019-1003085;https://github.com/jenkinsci/zephyr-enterprise-test-management-plugin;None:None;False;a2a698660c12d78e06f78c813c3ff10b4c30db16;
CVE-2013-7251;https://github.com/micromata/projectforge-webapp.git;None:None;False;422de35e3c3141e418a73bfb39b430d5fd74077e;
CVE-2020-11093;https://github.com/hyperledger/indy-node;None:None;False;55056f22c83b7c3520488b615e1577e0f895d75a;
CVE-2013-4155;https://github.com/openstack/swift;None:None;False;6b9806e0e8cbec60c0a3ece0bd516e0502827515;
CVE-2018-1000421;https://github.com/jenkinsci/mesos-plugin;None:None;False;e7e6397e30a612254e6033b94c21edb2324d648f;
CVE-2021-23926;https://github.com/apache/xmlbeans;None:None;False;a2604e07eeb04bd9a88f8624c3b8efd57b88237c,80cb805eb1488ba3a16c427866fa8ae1f52ff0c5,88668f433776e9e795b54263455427d42a456f7f;
CVE-2018-1000872;https://github.com/OpenKMIP/PyKMIP;None:None;False;06c960236bcaf6717fc5cf66cf8b5179804c5a05;
CVE-2017-1000391;https://github.com/jenkinsci/jenkins;None:None;False;566a8ddb885f0bef9bc848e60455c0aabbf0c1d3;
CVE-2019-10359;https://github.com/jenkinsci/m2release-plugin;None:None;False;2f1117d011e1ef200f28bbb0c24bf918b89704b6;
CVE-2014-2065;https://github.com/jenkinsci/jenkins.git;None:None;False;a0b00508eeb74d7033dc4100eb382df4e8fa72e7;
CVE-2019-1003004;https://github.com/jenkinsci/jenkins;None:None;False;8c490d14c4ffe6162f6e97d25a66612330fe2ace,da135e7ecb72469c17a47640314e424e314269b0;
CVE-2015-7337;https://github.com/ipython/ipython;None:None;False;0a8096adf165e2465550bd5893d7e352544e596;
MAVEN-SHARED-UTILS-297;https://github.com/apache/maven-shared-utils;None:None;False;6798f3033c3c5144e52c5aa8e1be584ea97527d,f751e614c09df8de1a080dc1153931f3f68991c;
CVE-2020-26943;https://github.com/openstack/blazar-dashboard;None:None;False;ee10b2c5c195088ec14725b790c17289ad20ed6,168b4ae052480912fa6fdd2c77e16cd87152830,33c58438abf8221291d264db26a061279d4f22c,5c7608dfa24dc5a5a3f18af09d35e8ea8760aee,63e9c5d25617467016eea1dff0a34803c86b095;
CVE-2019-10318;https://github.com/jenkinsci/azure-ad-plugin;None:None;False;70983d1a6528847ccd6e7f124450c578c42d194f;
INDICO-2019-10-3;https://github.com/indico/indico;None:None;False;8000673a35386c163ef26084256a7dc3c7034af,ad41a47be6984430af6b81d75459cc2355339f7;
CVE-2019-10317;https://github.com/jenkinsci/sitemonitor-plugin;None:None;False;a7210254b4dc9df15115e94ec8dba62b1e86493a;
CVE-2015-8103;https://github.com/jenkinsci/jenkins;None:None;False;5bd9b55a2a3249939fd78c501b8959a804c1164b;
CVE-2019-10302;https://github.com/jenkinsci/jira-ext-plugin;None:None;False;e252f4084089e5cfb4c7bad389d3d20f3ec594fb;
CVE-2019-16548;https://github.com/jenkinsci/google-compute-engine-plugin;None:None;False;1dfef77f37bf5c005ac02c1bd79e44289b4d7da9,aaf81996741c67229982f70b3eaa83894e035025;
CVE-2020-7212;https://github.com/urllib3/urllib3;None:None;False;a2697e7c6b275f05879b60f593c5854a816489f0;
CVE-2013-2233;https://github.com/ansible/ansible;None:None;False;c593454fd075fe4a2385bf88aaef054a0751a227,f782c237c486edc42076d4933739d45a6b42f0a2;
CVE-2015-1838;https://github.com/saltstack/salt;None:None;False;e11298d7155e9982749483ca5538e46090caef9c;
CVE-2019-1020006;https://github.com/inveniosoftware/invenio-app;None:None;False;0feb40ad3d879eb5b2201780add702a8808f147;
CVE-2019-1003024;https://github.com/jenkinsci/script-security-plugin;None:None;False;3228c88e84f0b2f24845b6466cae35617e082059;
CVE-2020-28493;https://github.com/pallets/jinja;None:None;False;ef658dc3b6389b091d608e710a810ce8b87995b3;
CVE-2017-16618;https://github.com/tadashi-aikawa/owlmixin;None:None;False;5d0575303f6df869a515ced4285f24ba721e0d4e;
CVE-2018-12537;https://github.com/eclipse/vert.x;None:None;False;1bb6445226c39a95e7d07ce3caaf56828e8aab72;
CVE-2020-25638;https://github.com/hibernate/hibernate-orm;None:None;False;59fede7acaaa1579b561407aefa582311f7ebe78;
CVE-2020-27218;https://github.com/eclipse/jetty.project;None:None;False;6c94ef5848abb1778a32161e5c085a5b195baf01;
CVE-2020-28473;https://github.com/bottlepy/bottle;None:None;False;57a2f22e0c1d2b328c4f54bf75741d74f47f1a6b;
CVE-2016-10127;https://github.com/rohe/pysaml2;None:None;False;6e09a25d9b4b7aa7a506853210a9a14100b8bc9b;
CVE-2014-1829;https://github.com/requests/requests;None:None;False;97cf16e958a948ecf30c3019ae94f2e7ec7dcb7f,f1893c835570d72823c970fbd6e0e42c13b1f0f2,fe4c4f146124d7fba2e680581a5d6b9d98e3fdf8,7ba5a534ae9fc24e40b3ae6c480c9075d684727e;
CVE-2020-25711;https://github.com/infinispan/infinispan;None:None;False;8dce81940cfef3d18057158112610ddb9493172c;
PRIMEFACES-1194;https://github.com/primefaces/primefaces;None:None;False;afcec249b82cad60978e8ecb3926822d3f51b25a,e8c0baae853c48bb1fb2d39833c5b2b6af837616;
CVE-2020-26217;https://github.com/x-stream/xstream;None:None;False;0fec095d534126931c99fd38e9c6d41f5c685c1a;
CVE-2020-11651;https://github.com/saltstack/salt;None:None;False;a67d76b15615983d467ed81371b38b4a17e4f3b,f47e4856497231eb672da2ce0df3e641581d47e,ffea7ffa215313f68b42f82984b0441e1017330;
CVE-2020-11987;https://github.com/apache/xmlgraphics-batik;None:None;False;0ef5b661a1f77772d1110877ea9e0287987098f6;
