,repo_url,commit_id,cls
34,https://github.com/jenkinsci/jenkins,566a8ddb885f0bef9bc848e60455c0aabbf0c1d3,pos
35,https://github.com/apache/tomcat70,a4bfa01d4e6fd677f6831ab7b3e513c8b94c6185,pos
36,https://github.com/cloudfoundry/uaa,ea8c0ce7740a5d756d9f11964f6a6b4df54cc3b2,pos
37,https://github.com/jenkinsci/jenkins,fbf96734470caba9364f04e0b77b0bae7293a1ec,pos
38,https://github.com/apache/commons-compress,a41ce6892cb0590b2e658704434ac0dbcb6834c8,pos
39,https://github.com/apache/geronimo,67dda0760bb0925ead201ddd5d809ff53686d63f,pos
40,https://github.com/apache/tomcat,3e5b0455483eed55752047073e92403bfca8d3ec,pos
41,https://github.com/apache/jackrabbit,26e601934d0f439f0a61d62265f52936d79df40d,pos
42,https://github.com/apache/tomcat,9233d9d6a018be4415d4d7d6cb4fe01176adf1a8,pos
43,https://github.com/jenkinsci/gerrit-trigger-plugin,a222f2d9d1bca3422e6a462a7f587ae325455b80,pos
44,https://github.com/x-stream/xstream,5b5cd6d8137f645c5d57b648afb1a305967aa7f,pos
45,https://github.com/spring-projects/spring-security,88559882e967085c47a7e1dcbc4dc32c2c796868,pos
46,https://github.com/apache/camel,ec3d0db81ba061b27e934d5ff56e9baca0049eb,pos
47,https://github.com/cloudfoundry/uaa,460627ed419e4227b10ff121248b3ffc009011a9,pos
48,https://github.com/apache/struts,630e1ba065a8215c4e9ac03bfb09be9d655c2b6e,pos
49,https://github.com/apache/openjpa,87a4452be08b4f97274d0ccfac585ae85841e470,pos
50,https://github.com/apache/camel,22c355bb4ffb500405499d189db30932ca5aac9,pos
51,https://github.com/apache/struts,01e6b251b4db78bfb7971033652e81d1af4cb3e,pos
52,https://github.com/apache/cordova-plugin-file-transfer,2b31723708256c08c5209308eb6ccfb03e2ab990,pos
53,https://github.com/apache/tomcat70,b6974571c122f6a1e7ec74a90fa212976fa7b0ed,pos
54,https://github.com/wildfly/wildfly-core,40996ae6d5d3b6c1602a15f96b86a8d8a39b53eb,pos
55,https://github.com/apache/xalan-j,cbfd906cc5a1f1566fa1a98400c82e56077fae0c,pos
56,https://github.com/jenkinsci/email-ext-plugin,af2cc9bf649781c3c84c6891298db0d8601b193d,pos
57,https://github.com/apache/ofbiz,1c5d3856559d1eb4cdff5c0531346b4633541fa1,pos
58,https://github.com/eclipse/jetty.project,2f08ba29487aff6624dbf947b1fbd845cdd33464,pos
59,https://github.com/letonez/libpam4j,84f32f4001fc6bdcc125ccc959081de022d18b6d,pos
60,https://github.com/cloudfoundry/uaa,9730cd6a3bbb481ee4e400b51952b537589c469d,pos
61,https://github.com/spring-projects/spring-security-oauth,1c6815ac1b26fb2f079adbe283c43a7fd0885f3,pos
62,https://github.com/bcgit/bc-java,50a53068c094d6cff37659da33c9b4505becd389,pos
63,https://github.com/apache/cxf-fediz,b6ed9865d0614332fa419fe4b6d0fe81bc2e660d,pos
64,https://github.com/apache/struts,7e6f641ebb142663cbd1653dc49bed725edf7f56,pos
65,https://github.com/apache/commons-collections,e585cd0433ae4cfbc56e58572b9869bd0c86b611,pos
66,https://github.com/apache/tomcat,ece65c1a428094b1c6c17de3d7593f64e1bb1286,pos
67,https://github.com/SonarSource/sonarqube,08438a2c47112f2fce1e512f6c843c908abed4c7,pos
68,https://github.com/eclipse/jetty.project,53e8bc2a636707e896fd106fbee3596823c2cdc,pos
69,https://github.com/cloudfoundry/uaa,66132926f1bac0b878da5841be2f93fa5075d88f,pos
70,https://github.com/spring-projects/spring-amqp,aff4d0aefcdb99726fd739abf3b9bb96df97b0f,pos
71,https://github.com/apache/pdfbox,f0c0fb1af3c0419bdea2fe3d0ab1fe36a6d9dc2c,pos
72,https://github.com/bcgit/bc-java,4092ede58da51af9a21e4825fbad0d9a3ef5a223,pos
73,https://github.com/apache/tomcat80,c15c2aba8eb42425f9ebcfcaef579dada38ad3a2,pos
74,https://github.com/apache/commons-fileupload,774ef160d591b579f703c694002e080f99bcd28b,pos
75,https://github.com/apache/tomcat70,9649a2147ce04753bb0bbe2be8e66444670c6db5,pos
76,https://github.com/apache/geronimo,f8a612df7b06729bfd6c826e1a110d4bb40dc1f5,pos
77,https://github.com/spring-projects/spring-framework,1db7e02de3eb0c011ee6681f5a12eb9d166fea8,pos
78,https://github.com/bcgit/bc-java,73780ac522b7795fc165630aba8d5f5729acc839,pos
79,https://github.com/apache/struts,fc2179cf1ac9fbfb61e3430fa88b641d87253327,pos
80,https://github.com/apache/nifi,0127b02617530491a1a55aa72395cee583083956,pos
81,https://github.com/apache/tomcat70,a91516b80deaf1d0c6e04a7931765fdac34c4ccd,pos
82,https://github.com/apache/qpid-broker-j,30ca170c42c400b41340a81c6a69d33aa19bf189,pos
83,https://github.com/qos-ch/logback,f46044b805bca91efe5fd6afe52257cd02f775f8,pos
84,https://github.com/jenkinsci/jenkins,73afa0ca786a87f05b5433e2e38f863826fcad17,pos
85,https://github.com/restlet/restlet-framework-java,97a8d1d62612683817c785e99c4166bcde8cf1c,pos
86,https://github.com/apache/struts,34c80dae734e70f13c0e46f9c83602fb71318e58,pos
87,https://github.com/apache/camel,adc06a78f04c8d798709a5818104abe5a8ae4b3,pos
88,https://github.com/apache/tika,0c49c851979163334ea05cbebdd11ff87feba62d,pos
89,https://github.com/apache/tomcat70,c08641da04d31f730b56b8675301e55db97dfe88,pos
90,https://github.com/inversoft/prime-jwt,abb0d479389a2509f939452a6767dc424bb5e6ba,pos
91,https://github.com/apache/cxf,66c2c5b9,pos
92,https://github.com/cloudfoundry/uaa,1368817fe4f4899c06089c940830525bc0327ee,pos
93,https://github.com/facebook/buck,8c5500981812564877bd122c0f8fab48d3528ddf,pos
94,https://github.com/apache/camel,ce19353f1297c5d3dc59be21a1ead89c0a44907,pos
95,https://github.com/cloudfoundry/uaa,a1d523c7f150e56bf06df8b83ed1d416d6c1d3b,pos
96,https://github.com/FasterXML/jackson-dataformat-xml,eeff2c312e9d4caa8c9f27b8f740c7529d00524a,pos
97,https://github.com/apache/santuario-java,a09b9042f7759d094f2d49f40fc7bcf145164b25,pos
98,https://github.com/apache/struts,8a04e80f01350c90f053d71366d5e0c2186fded,pos
99,https://github.com/BigBadaboom/androidsvg,44e4fbf1d0f6db295df34601972741d4cf706cbd,pos
100,https://github.com/spring-projects/spring-framework,5a711c05ec750f069235597173084c2ee796242,pos
101,https://github.com/apache/lucene-solr,b091934f9e98568b848d0584a1145c8e514cbd21,pos
102,https://github.com/apache/tomcat,dfa40863421d7681fed893b4256666491887e38c,pos
103,https://github.com/apache/tomcat70,74a0585c82d981e80c82cd88d1cbcdb80082b77b,pos
104,https://github.com/apache/camel,7d19340bcdb42f7aae584d9c5003ac4f7ddaee36,pos
105,https://github.com/looly/hutool,8d7d0b7fb5ea4f7447b40131bffc1ec506a6528e,pos
106,https://github.com/apache/tomcat,a2538ce78f83b7376c48d12d8247600079d789b1,pos
107,https://github.com/apache/tomcat,150bc791ac3ba40081425dd1c37a053fbb02b339,pos
108,https://github.com/apache/tomcat85,f5e06b8c743b1daa9eb5e817863958b6b320e044,pos
109,https://github.com/apache/tomcat55,644dfdf96cf82fcd2a2046d93f2b5495f7e94584,pos
110,https://github.com/apache/tomcat70,0c5d3a903598abd7c7ebe1b00e27a6574339c417,pos
111,https://github.com/apache/tomcat,639e20992a66d7a42fb59c974db91c8a0f730a1e,pos
112,https://github.com/apache/struts,15857a69e7baf3675804495a5954cd0756ac8364,pos
113,https://github.com/spring-projects/spring-framework,f2694a8ed93f1f63f87ce45d0bb638478b426acd,pos
114,https://github.com/apache/tomcat,1735d7f55094c3775c7d94e4f8568336dbe1a738,pos
115,https://github.com/vert-x3/vertx-web,d814d22ade14bafec47c4447a4ba9bff090f05e,pos
116,https://github.com/kawasima/struts1-forever,eda3a79907ed8fcb0387a0496d0cb14332f250e8,pos
117,https://github.com/apache/wicket,dffba2ce410ec7e917ad350d3528af4df67bc348,pos
118,https://github.com/apache/tomcat85,d5b170705d24c386d76038e5989045c89795c28c,pos
119,https://github.com/apache/lucene-solr,f230486ce6707762c1a6e81655d0fac52887906d,pos
120,https://github.com/apache/struts,352306493971e7d5a756d61780d57a76eb1f519a,pos
121,https://github.com/apache/tomcat,763a56b45999653ce648a18462b8a826809215b1,pos
122,https://github.com/apache/hadoop,f20aa38a1de73dd4a0b3a5b30636e8af246cd36,pos
123,https://github.com/FasterXML/jackson-databind,ddfddfba6414adbecaff99684ef66eebd3a92e92,pos
124,https://github.com/apache/tomcat,593a2447e6ebe465585cfa07e93b5635dffa1c70,pos
125,https://github.com/FasterXML/jackson-databind,28badf7ef60ac3e7ef151cd8e8ec010b8479226,pos
126,https://github.com/apache/cordova-plugin-file-transfer,8fcdb1aa3deb892691b44bdf57e8d780da09e2a4,pos
127,https://github.com/apache/cxf-fediz,acdbe8c213576792dd95d87315bcc181ea61b57f,pos
128,https://github.com/elastic/elasticsearch,f5cfb2a1869d1a52930cbd3138278a6e2c1b22e6,pos
129,https://github.com/jenkinsci/android-lint-plugin,4a19f962ebde3f705880b0e8148731d8dac9db2d,pos
130,https://github.com/apache/tomcat55,4faaca9353e5e3f963c7a674b3ac6a0bd1c3757e,pos
131,https://github.com/jenkinsci/depgraph-view-plugin,d442ff671965c279770b28e37dc63a6ab73c0f0e,pos
132,https://github.com/apache/camel,8afc5d1757795fde715902067360af5d90f046d,pos
133,https://github.com/apache/tika,d1bc09386405d28d6b0f0a29ce8c3e7efd72d6c7,pos
134,https://github.com/jenkinsci/jenkins,3dc13b957b14cec649036e8dd517f0f9cb21fb04,pos
135,https://github.com/apache/struts,87935af56a27235e9399308ee1fcfb74f8edcefa,pos
136,https://github.com/opennetworkinglab/onos,af1fa39a53c0016e92c1de246807879c16f507d6,pos
137,https://github.com/jenkinsci/jenkins,c3351d2e7c3edfee82b9470e9aa1168982296072,pos
138,https://github.com/apache/tika,8a6a9e1344f5b10ebfa1a189dc3c30d0da2b9d4,pos
139,https://github.com/jenkinsci/jenkins,8ac74c350779921598f9d5edfed39dd35de8842a,pos
140,https://github.com/swagger-api/swagger-codegen,90857e898884238d61dbfbd3ede5c7cc57de483f,pos
141,https://github.com/apache/struts,2306f5f7fad7f0157f216f34331238feb0539fa,pos
142,https://github.com/spring-projects/spring-security,e4c13e3c0ee7f06f59d3b43ca6734215ad7d8974,pos
143,https://github.com/apache/commons-collections,da1a5fe00d79e1840b7e52317933e9eb56e88246,pos
144,https://github.com/apache/cxf-fediz,90c898335786211d253c0503453e2f8b93e0d3fe,pos
145,https://github.com/javamelody/javamelody,aacbc46151ff4ac1ca34ce0899c2a6113071c66e,pos
146,https://github.com/apache/activemq,73a0caf758f9e4916783a205c7e422b4db27905,pos
147,https://github.com/apache/jackrabbit,283df6f101676579086400e30e8dd42eacd5ef33,pos
148,https://github.com/square/okhttp,784fabac7d1586a5614bd4bc8854fd62850dbe26,pos
149,https://github.com/cloudfoundry/uaa,5eab756eaf4bb397302f00fbd0273f2470009d38,pos
150,https://github.com/apache/portals-pluto,89f6a59a740d0a8318640ca6015e9a381c5c6b50,pos
151,https://github.com/apache/tomcat,723ea6a5bc5e7bc49e5ef84273c3b3c164a6a4fd,pos
152,https://github.com/apache/activemq,b9696ac80bb496b52d05c3884f81b0746d9af9e2,pos
153,https://github.com/cloudfoundry/uaa,3ce42a4c75828cb58287c3c7495dde3f5261f12,pos
154,https://github.com/cloudfoundry/uaa,bbf6751bc0d87c4a3aaf21b54e26ce328ab998b,pos
155,https://github.com/apache/ofbiz,e47a65896bd12e23e090436c0b6e2478f162ae3e,pos
156,https://github.com/apache/camel,190d7c81b7e3ce767514e319630b1bbaf27e6817,pos
157,https://github.com/apache/struts,67ecf3a21608e20449bcb7895b22204b400fecd4,pos
158,https://github.com/ESAPI/esapi-java-legacy,b7cbc53f9cc967cf1a5a9463d8c6fef9ed6ef4f7,pos
159,https://github.com/looly/hutool,fed1a1f747a9308e2f65f8dbbff05ce62478ecc0,pos
160,https://github.com/apache/ofbiz,8bf8fbddc409167774ae425b17d81928481a9ae0,pos
161,https://github.com/sebfz1/wicket-jquery-ui,936c12a2db262cf471c781f0d3c0d0ad61c35c7,pos
162,https://github.com/x-stream/xstream,b3570be2f39234e61f99f9a20640756ea71b1b4,pos
163,https://github.com/apache/jackrabbit,db26ade17d791bbb4e4771ed9650ec1159a541ff,pos
164,https://github.com/apache/tomcat70,9eae334e9492f55a841e6eb7ab302ff11d03ab21,pos
165,https://github.com/apache/geode,90f8f6242927c5e16da64f38bba9abf3d450a305,pos
166,https://github.com/jenkinsci/jenkins,b6b2a367a7976be80a799c6a49fa6c58d778b50e,pos
167,https://github.com/apache/struts,cfb6e9afbae320a4dd5bdd655154ab9fe5a92c1,pos
168,https://github.com/apache/camel,4f401c09d22c45c94fa97746dc31905e06b19e3,pos
169,https://github.com/apache/tomcat55,0314fe7743cb72e469cb395ccaaf2793a2ea0355,pos
170,https://github.com/apache/lucene-solr,d1baf6ba593561f39e2da0a71a8440797005b55,pos
171,https://github.com/apache/karaf,434e52502528e91e20d2f87cec7732f1e6e554c,pos
172,https://github.com/apache/cxf,845eccb6484b43ba02875c71e824db23ae4f20c0,pos
173,https://github.com/apache/tomcat85,bec54243e09b4a171f0a0672e5d8d3cdb281f926,pos
174,https://github.com/apache/tomcat80,3dd2fec73e0de1edc1d3eb1c52a01255fdfc84e7,pos
175,https://github.com/apache/poi,b350d5c5edbf2fa4312ab0f46194a733194ddf55,pos
176,https://github.com/bcgit/bc-java,2d80e6cc6f5b78e159dba3277414e3bfea511dea,pos
177,https://github.com/apache/tomcat85,9044c1672bbe4b2cf4c55028cc8b977cc62650e7,pos
178,https://github.com/hibernate/hibernate-validator,7e7131939a4361a7cad3e77ab89a8462132c561c,pos
179,https://github.com/spring-projects/spring-security,c70b65c5df0e170a2d34d812b83db0b7bc71ea25,pos
180,https://github.com/cloudfoundry/uaa,a54f3fb8225ef7d5021ca7d4fb52bef1e884568e,pos
181,https://github.com/bcgit/bc-java,790642084c4e0cadd47352054f868cc8397e2c00,pos
182,https://github.com/bcgit/bc-java,9385b0ebd277724b167fe1d1456e3c112112be1f,pos
183,https://github.com/bcgit/bc-java,acaac81f96fec91ab45bd0412beaf9c3acd8defa,pos
184,https://github.com/apache/logging-log4j2,5dcc19215827db29c993d0305ee2b0d8dd05939d,pos
185,https://github.com/apache/qpid-broker-j,4b9fb37abbe882193b16595ed7b8e9d8383f59e1,pos
186,https://github.com/SvenEwald/xmlbeam,f8e943f44961c14cf1316deb56280f7878702ee1,pos
187,https://github.com/apache/tomcat70,24aea94807f940ee44aa550378dc903289039ddd,pos
188,https://github.com/apache/batik,998cabf7af08852e8305f60b5e4c0b6721c47667,pos
189,https://github.com/apache/jackrabbit,d6e86e4350989af3eb3eb0429d6e4d4d6bd40e5c,pos
190,https://github.com/apache/camel,1df559649a96a1ca0368373387e542f46e4820da,pos
191,https://github.com/apache/hadoop,2dfaedeb4390569af2036a6e4bd8fcc18506de8,pos
192,https://github.com/apereo/java-cas-client,ab6cbdc3daa451b4fef89c0bd0f4e6568f3aa9ef,pos
193,https://github.com/spring-projects/spring-security-oauth,623776689fdcc8047f5a908c71f348e1f172a97,pos
194,https://github.com/apache/tomcat55,e67f6882118f2a8285e4e8acd050dad64a3ef3e4,pos
195,https://github.com/spring-projects/spring-framework,c8e320019ffe7298fc4cbeeb194b2bfd6389b6d,pos
196,https://github.com/seam2/jboss-seam,090aa6252affc978a96c388e3fc2c1c2688d9bb5,pos
197,https://github.com/apache/ofbiz,5aa135f01ddcaa227c3db72bb08715bbb2ca19d2,pos
198,https://github.com/apache/cxf,9c70abe28fbf2b4c4df0b93ed12295ea5a012554,pos
199,https://github.com/apache/activemq,24ad36778534c5ac888f880837075449169578ad,pos
200,https://github.com/apache/axis2-java,026d9037c3040580c2b04d8d8e4691c33a933418,pos
201,https://github.com/cloudfoundry-incubator/credhub,632951898a2f1474f699094200367fb405397127,pos
202,https://github.com/apache/tomcat,816552abf6735fa37dfd37c8a7bfbdbd045477e0,pos
203,https://github.com/apache/karaf,1ffa6d1c4555cab9737d76b49142528b57cfdfc,pos
204,https://github.com/apache/tomcat85,74ad0e216c791454a318c1811300469eedc5c6f3,pos
205,https://github.com/apache/tomcat80,d752a415a875e888d8c8d0988dfbde95c2c6fb1d,pos
206,https://github.com/x-stream/xstream,806949e1b3c22a3b31819a37402489a0303221a,pos
207,https://github.com/apache/cxf,1f824d80,pos
208,https://github.com/eclipse-vertx/vert.x,269a583330695d1418a4f5578f7169350b2e1332,pos
209,https://github.com/apache/camel,af3f54de35a90a5a49a4af4622e8bd1011bf5ec,pos
210,https://github.com/spring-projects/spring-framework,e02ff3a0da50744b0980d5d665fd242eedea767,pos
211,https://github.com/apache/tomcat85,f97769f50ee2613e1bf27107a01d48907fd993ac,pos
212,https://github.com/apache/tomcat70,cf0b37beb0622abdf24acc7110daf883f3fe4f95,pos
213,https://github.com/apache/struts,58947c3f85ae641c1a476316a2888e53605948d1,pos
214,https://github.com/eclipse/jetty.project,a51920d650d924cc2cea011995624b394437c6e,pos
215,https://github.com/jenkinsci/coverity-plugin,34b7c2b07014b8e1e708361170146600db172491,pos
216,https://github.com/apache/tomcat,e246e5fc13307da0a5d3bbf860d64d97be1c40f8,pos
217,https://github.com/apache/tomcat85,dacb030b85fe0e0b3da87469e23d0f31252fdede,pos
218,https://github.com/cloudfoundry/uaa,24c270ce725df890727b2bd7d8a4f338a3a58b7,pos
219,https://github.com/spring-projects/spring-framework,91b803a2310344d925e5d4b1709bbcea9037554,pos
220,https://github.com/sebfz1/wicket-jquery-ui,cc75fdc3e610985a5f391789d33fb70c8c9114d,pos
221,https://github.com/apache/tomcat,3e1010b1a2f648581fac3d68afbf18f2979f6bf6,pos
222,https://github.com/apache/tomcat55,be3eb28f82250a5c81a1c42216570ebf892aefac,pos
223,https://github.com/apache/commons-compress,2a2f1dc48e22a34ddb72321a4db211da91aa933b,pos
224,https://github.com/spring-projects/spring-data-commons,371f6590c509c72f8e600f3d05e110941607fba,pos
225,https://github.com/hibernate/hibernate-validator,0ed45f37c4680998167179e631113a2c9cb5d11,pos
226,https://github.com/spring-projects/spring-framework,741b4b229ae032bd17175b46f98673ce0bd2d485,pos
227,https://github.com/apache/camel,6b979d07fd4be6ac913368f2abeae690d3325d37,pos
228,https://github.com/FasterXML/jackson-databind,6ce32ffd18facac6abdbbf559c817b47fcb622c,pos
229,https://github.com/jenkinsci/git-plugin,a3d3a7eb7f75bfe97a0291e3b6d074aafafa86c9,pos
230,https://github.com/cloudfoundry-incubator/credhub,46ae8627a6887d0c810905585b40845193b9a9f8,pos
231,https://github.com/apache/cxf,94a98b3fe9c79e2cf3941acbbad216ba54999bc0,pos
232,https://github.com/apache/struts,711cf0201cdd319a38cf29238913312355db29ba,pos
233,https://github.com/kawasima/struts1-forever,212bb0f7c57617b7b9c44cb1e056bd1e597c8e16,pos
234,https://github.com/jenkinsci/jenkins,ad38d8480f20ce3cbf8fec3e2003bc83efda4f7d,pos
235,https://github.com/apache/cxf,fae6fabf9bd7647f5e9cb68897a7d72b545b741,pos
236,https://github.com/deeplearning4j/deeplearning4j,f51f4242d67eed9c97a46051cc0c6c72d0830a27,pos
237,https://github.com/apache/camel,2c6964ae94d8f9a9c9a32e5ae5a0b794e8b8d3b,pos
238,https://github.com/spring-projects/spring-data-jpa,b8e7fecccc7dc8edcabb4704656a7abe6352c08f,pos
239,https://github.com/sebfz1/wicket-jquery-ui,4ade74d87389935dee5ba49b8cdd0abb075cc50,pos
240,https://github.com/apache/tomcat,40e5880dfc51517334acda5f12beacdec52ca283,pos
241,https://github.com/spring-projects/spring-framework,c8649087792d07df209fc75e0f9e2e3284e09fe,pos
242,https://github.com/rhuss/jolokia,5895d5c137c335e6b473e9dcb9baf748851bbc5f,pos
243,https://github.com/eclipse/vert.x,1bb6445226c39a95e7d07ce3caaf56828e8aab72,pos
244,https://github.com/spring-projects/spring-data-rest,8f269e28fe8038a6c60f31a1c36cfda04795ab45,pos
245,https://github.com/apache/activemq,51eb87a84be88d28383ea48f6e341ffe1203c5ba,pos
246,https://github.com/apache/tomcat55,0299cb724ea71f304d54adfcdb950f59b01fb421,pos
247,https://github.com/wildfly/wildfly,883115ea2168343e870745f538a80b1ddc360914,pos
248,https://github.com/apache/sling,7d2365a248943071a44d8495655186e4f14ea294,pos
249,https://github.com/belaban/JGroups,fba182c14075789e1d2c976d50d9018c671ad0b,pos
250,https://github.com/apache/struts,b28b78c062f0bf3c79793a25aab8c9b6c12bce6e,pos
251,https://github.com/apache/commons-compress,a080293da69f3fe3d11d5214432e1469ee195870,pos
252,https://github.com/apache/poi,236c3c52a9b90688b2e57ec503559409e29f33ed,pos
253,https://github.com/apache/tomcat70,0569aa6a01a74d51b93fd0027288358825fc03d5,pos
254,https://github.com/jenkinsci/jenkins,9b39411b1ae07ce8bf6c7df457bde1c6dabba9f,pos
255,https://github.com/apache/jackrabbit,987168c04327fd4fbbb4fb9d13ae92d5ca888386,pos
256,https://github.com/spring-projects/spring-security,5dee8534cd1b92952d10cc56335b5d5856f48f3b,pos
257,https://github.com/apache/activemq-apollo,e5647554e6801a522c508a8eb457979a9af8c398,pos
258,https://github.com/apache/struts,fed4f8e8a4ec69b5e7612b92d8ce3e476680474,pos
259,https://github.com/jenkinsci/jenkins,a9aff088f327278a8873aef47fa8f80d3c5932fd,pos
260,https://github.com/eclipse/jetty.project,97af3d663fd22343129e8364d601640649d9eaea,pos
261,https://github.com/apache/tomcat,5496e193a89b8b8b3177e516358df2f07ab852b3,pos
262,https://github.com/apache/lucene-solr,02c693f3713add1b4891cbaa87127de3a55c10f,pos
263,https://github.com/apache/struts,3cfe34fefedcf0fdcfcb061c0aea34a715b7de6,pos
264,https://github.com/narkisr/nmap4j,06b58aa3345d2f977553685a026b93e61f0c491e,pos
265,https://github.com/x-stream/xstream,696ec886a23dae880cf12e34e1fe09c5df8fe94,pos
266,https://github.com/bcgit/bc-java,22467b6e8fe19717ecdf201c0cf91bacf04a55ad,pos
267,https://github.com/apache/tomcat70,597edaab8863df03f7bdc4eafb39e754fd3cd322,pos
268,https://github.com/eclipse/jetty.project,2baa1abe4b1c380a30deacca1ed367466a1a62ea,pos
269,https://github.com/eclipse/jetty.project,042f325f1cd6e7891d72c7e668f5947b5457dc02,pos
270,https://github.com/apache/axis1-java,e7ce8a92bc02be54da102efb64c99aeee21a2106,pos
271,https://github.com/cloudfoundry/uaa,14350228989e2aee900b8d48a848293bb5152b6f,pos
272,https://github.com/apache/syncope,bdb6a180dcae6f1baaff16619cb906b7292da0d,pos
273,https://github.com/hibernate/hibernate-validator,fd4eaed7fb930db6a5e4c03742b4b3adcfecc90e,pos
274,https://github.com/jenkinsci/tikal-multijob-plugin,3e6ab85019334a5b2a438264afdebe439cfc82b4,pos
275,https://github.com/apache/camel,4491c080cb6c8659fc05441e49307b7d4349aa56,pos
276,https://github.com/apache/tomcat80,c39b7ffc2145644f7f3cf9e3cd4aada5048e56a0,pos
277,https://github.com/eclipse/jetty.project,3e7b5f0fa918633ec24bd1bc23d6ee76d32c7729,pos
278,https://github.com/swagger-api/swagger-codegen,56b2b4f2ebecf788fb30d385b3a91e8e1a72296d,pos
279,https://github.com/apache/syncope,73aed0a741b1255f45893e3cada650147335073,pos
280,https://github.com/spring-projects/spring-ldap,08e8ae289bbd1b581986c7238604a147119c1336,pos
281,https://github.com/apache/shiro,64d9f8341e1aa7ef1a29744e16ea7c578ca5deee,pos
282,https://github.com/apache/struts,d934c6e7430b7b98e43a0a085a2304bd31a75c3d,pos
283,https://github.com/jenkinsci/jenkins,6867e4469525d16319b1bae9c840b933fe4e23c4,pos
284,https://github.com/apache/tomcat,769477b9bc8442db3f571385fa0c3e206242cbf1,pos
285,http://git.bouncycastle.org/repositories/bc-java,e25e94a046a6934819133886439984e2fecb2b04,pos
286,https://github.com/apache/tomcat70,5ea5171b735ab0c636850e23e154fc957b0ab39d,pos
287,https://github.com/sebfz1/wicket-jquery-ui,42294cc890536459b13cf16844cd65cccf66578,pos
288,https://github.com/jenkinsci/jenkins,4895eaafca468b7f0f1a3166b2fca7414f0d5da5,pos
289,https://github.com/cloudfoundry/uaa,8a599448781acd481aa9dab1b0bde3424e00ced,pos
290,https://github.com/eclipse/jetty.project,d0b81a185c260ffceecb9d7470b3ddfbfeda4c11,pos
291,https://github.com/apache/tomcat,5c8560f3054982abaa476d87ec031c439d58d66e,pos
